op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
2107,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[2026, 2106]",14,,,0,model.layers.14,aten.add.Tensor,[],decode,False
2108,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2107],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten._to_copy.default,[],decode,True
2109,post_attention_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2108],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten.pow.Tensor_Scalar,[],decode,False
2110,post_attention_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[2109],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten.mean.dim,[],decode,False
2111,post_attention_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[2110],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten.add.Tensor,[],decode,False
2112,post_attention_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[2111],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten.rsqrt.default,[],decode,False
2113,post_attention_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[2108, 2112]",14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten.mul.Tensor,[],decode,False
2114,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2113],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten._to_copy.default,[],decode,True
2115,post_attention_layernorm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[2114],14,post_attention_layernorm,,1,model.layers.14.post_attention_layernorm,aten.mul.Tensor,[model.layers.14.post_attention_layernorm.weight],decode,False
2116,mlp,gate,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2115],14,mlp,gate,2,model.layers.14.mlp.gate,aten.view.default,[],decode,True
2117,mlp,gate,,_to_copy,"[[B, d_model]]",,,"[[B, d_model]]",[2116],14,mlp,gate,2,model.layers.14.mlp.gate,aten._to_copy.default,[],decode,True
2118,mlp,gate,,_to_copy,"[[E, d_model]]","[E, d_model]",0,"[[E, d_model]]",[],14,mlp,gate,2,model.layers.14.mlp.gate,aten._to_copy.default,[model.layers.14.mlp.gate.weight],decode,True
2119,mlp,gate,,t,"[[E, d_model]]","[E, d_model]",0,"[[d_model, E]]",[2118],14,mlp,gate,2,model.layers.14.mlp.gate,aten.t.default,[model.layers.14.mlp.gate.weight],decode,True
2120,mlp,gate,,matmul,"[[B, d_model], [d_model, E]]","[E, d_model]",1,"[[B, E]]","[2117, 2119]",14,mlp,gate,2,model.layers.14.mlp.gate,aten.mm.default,[model.layers.14.mlp.gate.weight],decode,False
2121,mlp,gate,,softmax,"[[B, E]]",,,"[[B, E]]",[2120],14,mlp,gate,2,model.layers.14.mlp.gate,aten._softmax.default,[],decode,False
2122,mlp,gate,,topk,"[[B, E]]",,,"[[B, k], [B, k]]",[2121],14,mlp,gate,2,model.layers.14.mlp.gate,aten.topk.default,[],decode,False
2123,mlp,gate,,elementwise_mul,"[[B, k]]",,,"[[B, k]]",[2122],14,mlp,gate,2,model.layers.14.mlp.gate,aten.mul.Tensor,[],decode,False
2124,mlp,,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2115],14,mlp,,1,model.layers.14.mlp,aten.view.default,[],decode,True
2125,mlp,experts,,view,"[[B, k]]",,,[[k]],[2123],14,mlp,experts,2,model.layers.14.mlp.experts,aten.view.default,[],decode,True
2126,mlp,experts,,view,"[[B, k]]",,,[[k]],[2122],14,mlp,experts,2,model.layers.14.mlp.experts,aten.view.default,[],decode,True
2127,mlp,experts,,sort,[[k]],,,"[[k], [k]]",[2126],14,mlp,experts,2,model.layers.14.mlp.experts,aten.sort.default,[],decode,False
2128,mlp,experts,,floor_divide,[[k]],,,[[k]],[2127],14,mlp,experts,2,model.layers.14.mlp.experts,aten.floor_divide.default,[],decode,True
2129,mlp,experts,,index,"[[B, d_model], [k]]",,,"[[k, d_model]]","[2124, 2128]",14,mlp,experts,2,model.layers.14.mlp.experts,aten.index.Tensor,[],decode,True
2130,mlp,experts,,index,"[[k], [k]]",,,[[k]],"[2125, 2127]",14,mlp,experts,2,model.layers.14.mlp.experts,aten.index.Tensor,[],decode,True
2131,mlp,experts,,_to_copy,[[k]],,,[[k]],[2127],14,mlp,experts,2,model.layers.14.mlp.experts,aten._to_copy.default,[],decode,True
2132,mlp,experts,,histc,[[k]],,,[[E]],[2131],14,mlp,experts,2,model.layers.14.mlp.experts,aten.histc.default,[],decode,True
2133,mlp,experts,,cumsum,[[E]],,,[[E]],[2132],14,mlp,experts,2,model.layers.14.mlp.experts,aten.cumsum.default,[],decode,False
2134,mlp,experts,,ge,[[k]],,,[[k]],[2127],14,mlp,experts,2,model.layers.14.mlp.experts,aten.ge.Scalar,[],decode,True
2135,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[2134],14,mlp,experts,2,model.layers.14.mlp.experts,aten.unsqueeze.default,[],decode,True
2136,mlp,experts,,clamp_,[[k]],,,[[k]],[2127],14,mlp,experts,2,model.layers.14.mlp.experts,aten.clamp_.default,[],decode,True
2137,mlp,experts,,masked_fill_,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[2129, 2135]",14,mlp,experts,2,model.layers.14.mlp.experts,aten.masked_fill_.Scalar,[],decode,True
2138,mlp,experts,,transpose,"[[E, 2*d_moe, d_model]]","[E, 2*d_moe, d_model]",0,"[[E, d_model, 2*d_moe]]",[],14,mlp,experts,2,model.layers.14.mlp.experts,aten.transpose.int,[model.layers.14.mlp.experts.gate_up_proj],decode,True
2139,mlp,experts,,grouped_matmul,"[[k, d_model], [E, d_model, 2*d_moe], [E]]","[E, 2*d_moe, d_model]",1,"[[k, 2*d_moe]]","[2133, 2137, 2138]",14,mlp,experts,2,model.layers.14.mlp.experts,aten._grouped_mm.default,[model.layers.14.mlp.experts.gate_up_proj],decode,False
2140,mlp,experts,,split,"[[k, 2*d_moe]]",,,"[[k, d_moe], [k, d_moe]]",[2139],14,mlp,experts,2,model.layers.14.mlp.experts,aten.split.Tensor,[],decode,True
2141,mlp,experts,act_fn,silu,"[[k, d_moe]]",,,"[[k, d_moe]]",[2140],14,mlp,experts,3,model.layers.14.mlp.experts.act_fn,aten.silu.default,[],decode,False
2142,mlp,experts,,elementwise_mul,"[[k, d_moe], [k, d_moe]]",,,"[[k, d_moe]]","[2140, 2141]",14,mlp,experts,2,model.layers.14.mlp.experts,aten.mul.Tensor,[],decode,False
2143,mlp,experts,,transpose,"[[E, d_model, d_moe]]","[E, d_model, d_moe]",0,"[[E, d_moe, d_model]]",[],14,mlp,experts,2,model.layers.14.mlp.experts,aten.transpose.int,[model.layers.14.mlp.experts.down_proj],decode,True
2144,mlp,experts,,grouped_matmul,"[[k, d_moe], [E, d_moe, d_model], [E]]","[E, d_model, d_moe]",1,"[[k, d_model]]","[2133, 2142, 2143]",14,mlp,experts,2,model.layers.14.mlp.experts,aten._grouped_mm.default,[model.layers.14.mlp.experts.down_proj],decode,False
2145,mlp,experts,,unsqueeze,[[k]],,,"[[k, 1]]",[2130],14,mlp,experts,2,model.layers.14.mlp.experts,aten.unsqueeze.default,[],decode,True
2146,mlp,experts,,elementwise_mul,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[2144, 2145]",14,mlp,experts,2,model.layers.14.mlp.experts,aten.mul.Tensor,[],decode,False
2147,mlp,experts,,masked_fill_,"[[k, d_model], [k, 1]]",,,"[[k, d_model]]","[2135, 2146]",14,mlp,experts,2,model.layers.14.mlp.experts,aten.masked_fill_.Scalar,[],decode,True
2148,mlp,experts,,empty_like,[[k]],,,[[k]],[2127],14,mlp,experts,2,model.layers.14.mlp.experts,aten.empty_like.default,[],decode,True
2149,mlp,experts,,arange,[],,,[[k]],[],14,mlp,experts,2,model.layers.14.mlp.experts,aten.arange.default,[],decode,True
2150,mlp,experts,,index_put_,"[[k], [k], [k]]",,,[[k]],"[2127, 2148, 2149]",14,mlp,experts,2,model.layers.14.mlp.experts,aten.index_put_.default,[],decode,True
2151,mlp,experts,,index,"[[k, d_model], [k]]",,,"[[k, d_model]]","[2147, 2150]",14,mlp,experts,2,model.layers.14.mlp.experts,aten.index.Tensor,[],decode,True
2152,mlp,experts,,view,"[[k, d_model]]",,,"[[B, k, d_model]]",[2151],14,mlp,experts,2,model.layers.14.mlp.experts,aten.view.default,[],decode,True
2153,mlp,experts,,sum,"[[B, k, d_model]]",,,"[[B, d_model]]",[2152],14,mlp,experts,2,model.layers.14.mlp.experts,aten.sum.dim_IntList,[],decode,True
2154,mlp,experts,,_to_copy,"[[B, d_model]]",,,"[[B, d_model]]",[2153],14,mlp,experts,2,model.layers.14.mlp.experts,aten._to_copy.default,[],decode,True
2155,mlp,,,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[2154],14,mlp,,1,model.layers.14.mlp,aten.view.default,[],decode,True
2156,mlp,shared_experts,gate_proj,t,"[[E_shared*d_moe, d_model]]","[E_shared*d_moe, d_model]",0,"[[d_model, E_shared*d_moe]]",[],14,mlp,shared_experts,3,model.layers.14.mlp.shared_experts.gate_proj,aten.t.default,[model.layers.14.mlp.shared_experts.gate_proj.weight],decode,True
2157,mlp,shared_experts,gate_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2115],14,mlp,shared_experts,3,model.layers.14.mlp.shared_experts.gate_proj,aten.view.default,[],decode,True
2158,mlp,shared_experts,gate_proj,matmul,"[[B, d_model], [d_model, E_shared*d_moe]]","[E_shared*d_moe, d_model]",1,"[[B, E_shared*d_moe]]","[2156, 2157]",14,mlp,shared_experts,3,model.layers.14.mlp.shared_experts.gate_proj,aten.mm.default,[model.layers.14.mlp.shared_experts.gate_proj.weight],decode,False
2159,mlp,shared_experts,gate_proj,_unsafe_view,"[[B, E_shared*d_moe]]",,,"[[B, 1, E_shared*d_moe]]",[2158],14,mlp,shared_experts,3,model.layers.14.mlp.shared_experts.gate_proj,aten._unsafe_view.default,[],decode,True
2160,mlp,shared_experts,act_fn,silu,"[[B, 1, E_shared*d_moe]]",,,"[[B, 1, E_shared*d_moe]]",[2159],14,mlp,shared_experts,3,model.layers.14.mlp.shared_experts.act_fn,aten.silu.default,[],decode,False
2161,mlp,shared_experts,up_proj,t,"[[E_shared*d_moe, d_model]]","[E_shared*d_moe, d_model]",0,"[[d_model, E_shared*d_moe]]",[],14,mlp,shared_experts,3,model.layers.14.mlp.shared_experts.up_proj,aten.t.default,[model.layers.14.mlp.shared_experts.up_proj.weight],decode,True
2162,mlp,shared_experts,up_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2115],14,mlp,shared_experts,3,model.layers.14.mlp.shared_experts.up_proj,aten.view.default,[],decode,True
2163,mlp,shared_experts,up_proj,matmul,"[[B, d_model], [d_model, E_shared*d_moe]]","[E_shared*d_moe, d_model]",1,"[[B, E_shared*d_moe]]","[2161, 2162]",14,mlp,shared_experts,3,model.layers.14.mlp.shared_experts.up_proj,aten.mm.default,[model.layers.14.mlp.shared_experts.up_proj.weight],decode,False
2164,mlp,shared_experts,up_proj,_unsafe_view,"[[B, E_shared*d_moe]]",,,"[[B, 1, E_shared*d_moe]]",[2163],14,mlp,shared_experts,3,model.layers.14.mlp.shared_experts.up_proj,aten._unsafe_view.default,[],decode,True
2165,mlp,shared_experts,,elementwise_mul,"[[B, 1, E_shared*d_moe], [B, 1, E_shared*d_moe]]",,,"[[B, 1, E_shared*d_moe]]","[2160, 2164]",14,mlp,shared_experts,2,model.layers.14.mlp.shared_experts,aten.mul.Tensor,[],decode,False
2166,mlp,shared_experts,down_proj,t,"[[d_model, E_shared*d_moe]]","[d_model, E_shared*d_moe]",0,"[[E_shared*d_moe, d_model]]",[],14,mlp,shared_experts,3,model.layers.14.mlp.shared_experts.down_proj,aten.t.default,[model.layers.14.mlp.shared_experts.down_proj.weight],decode,True
2167,mlp,shared_experts,down_proj,view,"[[B, 1, E_shared*d_moe]]",,,"[[B, E_shared*d_moe]]",[2165],14,mlp,shared_experts,3,model.layers.14.mlp.shared_experts.down_proj,aten.view.default,[],decode,True
2168,mlp,shared_experts,down_proj,matmul,"[[B, E_shared*d_moe], [E_shared*d_moe, d_model]]","[d_model, E_shared*d_moe]",1,"[[B, d_model]]","[2166, 2167]",14,mlp,shared_experts,3,model.layers.14.mlp.shared_experts.down_proj,aten.mm.default,[model.layers.14.mlp.shared_experts.down_proj.weight],decode,False
2169,mlp,shared_experts,down_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[2168],14,mlp,shared_experts,3,model.layers.14.mlp.shared_experts.down_proj,aten._unsafe_view.default,[],decode,True
2170,mlp,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[2155, 2169]",14,mlp,,1,model.layers.14.mlp,aten.add.Tensor,[],decode,False
2171,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[2107, 2170]",14,,,0,model.layers.14,aten.add.Tensor,[],decode,False
2172,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2171],15,input_layernorm,,1,model.layers.15.input_layernorm,aten._to_copy.default,[],decode,True
2173,input_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2172],15,input_layernorm,,1,model.layers.15.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False
2174,input_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[2173],15,input_layernorm,,1,model.layers.15.input_layernorm,aten.mean.dim,[],decode,False
2175,input_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[2174],15,input_layernorm,,1,model.layers.15.input_layernorm,aten.add.Tensor,[],decode,False
2176,input_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[2175],15,input_layernorm,,1,model.layers.15.input_layernorm,aten.rsqrt.default,[],decode,False
2177,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[2172, 2176]",15,input_layernorm,,1,model.layers.15.input_layernorm,aten.mul.Tensor,[],decode,False
2178,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2177],15,input_layernorm,,1,model.layers.15.input_layernorm,aten._to_copy.default,[],decode,True
2179,input_layernorm,,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[2178],15,input_layernorm,,1,model.layers.15.input_layernorm,aten.mul.Tensor,[model.layers.15.input_layernorm.weight],decode,False
2180,self_attn,q_proj,,t,"[[n_h*(d_nope+d_rope), d_model]]","[n_h*(d_nope+d_rope), d_model]",0,"[[d_model, n_h*(d_nope+d_rope)]]",[],15,self_attn,q_proj,2,model.layers.15.self_attn.q_proj,aten.t.default,[model.layers.15.self_attn.q_proj.weight],decode,True
2181,self_attn,q_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2179],15,self_attn,q_proj,2,model.layers.15.self_attn.q_proj,aten.view.default,[],decode,True
2182,self_attn,q_proj,,matmul,"[[B, d_model], [d_model, n_h*(d_nope+d_rope)]]","[n_h*(d_nope+d_rope), d_model]",1,"[[B, n_h*(d_nope+d_rope)]]","[2180, 2181]",15,self_attn,q_proj,2,model.layers.15.self_attn.q_proj,aten.mm.default,[model.layers.15.self_attn.q_proj.weight],decode,False
2183,self_attn,q_proj,,_unsafe_view,"[[B, n_h*(d_nope+d_rope)]]",,,"[[B, 1, n_h*(d_nope+d_rope)]]",[2182],15,self_attn,q_proj,2,model.layers.15.self_attn.q_proj,aten._unsafe_view.default,[],decode,True
2184,self_attn,,,view,"[[B, 1, n_h*(d_nope+d_rope)]]",,,"[[B, 1, n_h, d_nope+d_rope]]",[2183],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True
2185,self_attn,,,transpose,"[[B, 1, n_h, d_nope+d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]",[2184],15,self_attn,,1,model.layers.15.self_attn,aten.transpose.int,[],decode,True
2186,self_attn,,,split_with_sizes,"[[B, n_h, 1, d_nope+d_rope]]",,,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_rope]]",[2185],15,self_attn,,1,model.layers.15.self_attn,aten.split_with_sizes.default,[],decode,True
2187,self_attn,kv_a_proj_with_mqa,,t,"[[c_kv+d_rope, d_model]]","[c_kv+d_rope, d_model]",0,"[[d_model, c_kv+d_rope]]",[],15,self_attn,kv_a_proj_with_mqa,2,model.layers.15.self_attn.kv_a_proj_with_mqa,aten.t.default,[model.layers.15.self_attn.kv_a_proj_with_mqa.weight],decode,True
2188,self_attn,kv_a_proj_with_mqa,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2179],15,self_attn,kv_a_proj_with_mqa,2,model.layers.15.self_attn.kv_a_proj_with_mqa,aten.view.default,[],decode,True
2189,self_attn,kv_a_proj_with_mqa,,matmul,"[[B, d_model], [d_model, c_kv+d_rope]]","[c_kv+d_rope, d_model]",1,"[[B, c_kv+d_rope]]","[2187, 2188]",15,self_attn,kv_a_proj_with_mqa,2,model.layers.15.self_attn.kv_a_proj_with_mqa,aten.mm.default,[model.layers.15.self_attn.kv_a_proj_with_mqa.weight],decode,False
2190,self_attn,kv_a_proj_with_mqa,,_unsafe_view,"[[B, c_kv+d_rope]]",,,"[[B, 1, c_kv+d_rope]]",[2189],15,self_attn,kv_a_proj_with_mqa,2,model.layers.15.self_attn.kv_a_proj_with_mqa,aten._unsafe_view.default,[],decode,True
2191,self_attn,,,split_with_sizes,"[[B, 1, c_kv+d_rope]]",,,"[[B, 1, c_kv], [B, 1, d_rope]]",[2190],15,self_attn,,1,model.layers.15.self_attn,aten.split_with_sizes.default,[],decode,True
2192,self_attn,kv_a_layernorm,,_to_copy,"[[B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[2191],15,self_attn,kv_a_layernorm,2,model.layers.15.self_attn.kv_a_layernorm,aten._to_copy.default,[],decode,True
2193,self_attn,kv_a_layernorm,,pow,"[[B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[2192],15,self_attn,kv_a_layernorm,2,model.layers.15.self_attn.kv_a_layernorm,aten.pow.Tensor_Scalar,[],decode,False
2194,self_attn,kv_a_layernorm,,mean,"[[B, 1, c_kv]]",,,"[[B, 1, 1]]",[2193],15,self_attn,kv_a_layernorm,2,model.layers.15.self_attn.kv_a_layernorm,aten.mean.dim,[],decode,False
2195,self_attn,kv_a_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[2194],15,self_attn,kv_a_layernorm,2,model.layers.15.self_attn.kv_a_layernorm,aten.add.Tensor,[],decode,False
2196,self_attn,kv_a_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[2195],15,self_attn,kv_a_layernorm,2,model.layers.15.self_attn.kv_a_layernorm,aten.rsqrt.default,[],decode,False
2197,self_attn,kv_a_layernorm,,elementwise_mul,"[[B, 1, c_kv], [B, 1, 1]]",,,"[[B, 1, c_kv]]","[2192, 2196]",15,self_attn,kv_a_layernorm,2,model.layers.15.self_attn.kv_a_layernorm,aten.mul.Tensor,[],decode,False
2198,self_attn,kv_a_layernorm,,_to_copy,"[[B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[2197],15,self_attn,kv_a_layernorm,2,model.layers.15.self_attn.kv_a_layernorm,aten._to_copy.default,[],decode,True
2199,self_attn,kv_a_layernorm,,elementwise_mul,"[[c_kv], [B, 1, c_kv]]",,,"[[B, 1, c_kv]]",[2198],15,self_attn,kv_a_layernorm,2,model.layers.15.self_attn.kv_a_layernorm,aten.mul.Tensor,[model.layers.15.self_attn.kv_a_layernorm.weight],decode,False
2200,self_attn,kv_b_proj,,t,"[[n_h*(d_nope+d_v), c_kv]]","[n_h*(d_nope+d_v), c_kv]",0,"[[c_kv, n_h*(d_nope+d_v)]]",[],15,self_attn,kv_b_proj,2,model.layers.15.self_attn.kv_b_proj,aten.t.default,[model.layers.15.self_attn.kv_b_proj.weight],decode,True
2201,self_attn,kv_b_proj,,view,"[[B, 1, c_kv]]",,,"[[B, c_kv]]",[2199],15,self_attn,kv_b_proj,2,model.layers.15.self_attn.kv_b_proj,aten.view.default,[],decode,True
2202,self_attn,kv_b_proj,,matmul,"[[B, c_kv], [c_kv, n_h*(d_nope+d_v)]]","[n_h*(d_nope+d_v), c_kv]",1,"[[B, n_h*(d_nope+d_v)]]","[2200, 2201]",15,self_attn,kv_b_proj,2,model.layers.15.self_attn.kv_b_proj,aten.mm.default,[model.layers.15.self_attn.kv_b_proj.weight],decode,False
2203,self_attn,kv_b_proj,,_unsafe_view,"[[B, n_h*(d_nope+d_v)]]",,,"[[B, 1, n_h*(d_nope+d_v)]]",[2202],15,self_attn,kv_b_proj,2,model.layers.15.self_attn.kv_b_proj,aten._unsafe_view.default,[],decode,True
2204,self_attn,,,view,"[[B, 1, n_h*(d_nope+d_v)]]",,,"[[B, 1, n_h, d_nope+d_v]]",[2203],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True
2205,self_attn,,,transpose,"[[B, 1, n_h, d_nope+d_v]]",,,"[[B, n_h, 1, d_nope+d_v]]",[2204],15,self_attn,,1,model.layers.15.self_attn,aten.transpose.int,[],decode,True
2206,self_attn,,,split_with_sizes,"[[B, n_h, 1, d_nope+d_v]]",,,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_v]]",[2205],15,self_attn,,1,model.layers.15.self_attn,aten.split_with_sizes.default,[],decode,True
2207,self_attn,,,view,"[[B, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[2191],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True
2208,self_attn,,,_to_copy,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[2186],15,self_attn,,1,model.layers.15.self_attn,aten._to_copy.default,[],decode,True
2209,self_attn,,,view,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope/2, 2]]",[2208],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True
2210,self_attn,,,view_as_complex,"[[B, n_h, 1, d_rope/2, 2]]",,,"[[B, n_h, 1, d_rope/2]]",[2209],15,self_attn,,1,model.layers.15.self_attn,aten.view_as_complex.default,[],decode,True
2211,self_attn,,,_to_copy,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[2207],15,self_attn,,1,model.layers.15.self_attn,aten._to_copy.default,[],decode,True
2212,self_attn,,,view,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope/2, 2]]",[2211],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True
2213,self_attn,,,view_as_complex,"[[B, 1, 1, d_rope/2, 2]]",,,"[[B, 1, 1, d_rope/2]]",[2212],15,self_attn,,1,model.layers.15.self_attn,aten.view_as_complex.default,[],decode,True
2214,self_attn,,,unsqueeze,"[[B, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]",[37],15,self_attn,,1,model.layers.15.self_attn,aten.unsqueeze.default,[],decode,True
2215,self_attn,,,elementwise_mul,"[[B, n_h, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2]]","[2210, 2214]",15,self_attn,,1,model.layers.15.self_attn,aten.mul.Tensor,[],decode,False
2216,self_attn,,,view_as_real,"[[B, n_h, 1, d_rope/2]]",,,"[[B, n_h, 1, d_rope/2, 2]]",[2215],15,self_attn,,1,model.layers.15.self_attn,aten.view_as_real.default,[],decode,True
2217,self_attn,,,view,"[[B, n_h, 1, d_rope/2, 2]]",,,"[[B, n_h, 1, d_rope]]",[2216],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True
2218,self_attn,,,_to_copy,"[[B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[2217],15,self_attn,,1,model.layers.15.self_attn,aten._to_copy.default,[],decode,True
2219,self_attn,,,elementwise_mul,"[[B, 1, 1, d_rope/2], [B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2]]","[2213, 2214]",15,self_attn,,1,model.layers.15.self_attn,aten.mul.Tensor,[],decode,False
2220,self_attn,,,view_as_real,"[[B, 1, 1, d_rope/2]]",,,"[[B, 1, 1, d_rope/2, 2]]",[2219],15,self_attn,,1,model.layers.15.self_attn,aten.view_as_real.default,[],decode,True
2221,self_attn,,,view,"[[B, 1, 1, d_rope/2, 2]]",,,"[[B, 1, 1, d_rope]]",[2220],15,self_attn,,1,model.layers.15.self_attn,aten.view.default,[],decode,True
2222,self_attn,,,_to_copy,"[[B, 1, 1, d_rope]]",,,"[[B, 1, 1, d_rope]]",[2221],15,self_attn,,1,model.layers.15.self_attn,aten._to_copy.default,[],decode,True
2223,self_attn,,,expand,"[[B, 1, 1, d_rope]]",,,"[[B, n_h, 1, d_rope]]",[2222],15,self_attn,,1,model.layers.15.self_attn,aten.expand.default,[],decode,True
2224,self_attn,,,concat,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]","[2186, 2218]",15,self_attn,,1,model.layers.15.self_attn,aten.cat.default,[],decode,False
2225,self_attn,,,concat,"[[B, n_h, 1, d_nope], [B, n_h, 1, d_rope]]",,,"[[B, n_h, 1, d_nope+d_rope]]","[2206, 2223]",15,self_attn,,1,model.layers.15.self_attn,aten.cat.default,[],decode,False
