op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
1405,attn,c_attn,linear,"[[(n_h+2*n_kv)*d_head], [B, d_model], [d_model, (n_h+2*n_kv)*d_head]]","[d_model, (n_h+2*n_kv)*d_head]",2,"[[B, (n_h+2*n_kv)*d_head]]",[1404],27,attn,c_attn,2,transformer.h.27.attn.c_attn,aten.addmm.default,"[transformer.h.27.attn.c_attn.bias, transformer.h.27.attn.c_attn.weight]",decode,False
1406,attn,c_attn,view,"[[B, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, (n_h+2*n_kv)*d_head]]",[1405],27,attn,c_attn,2,transformer.h.27.attn.c_attn,aten.view.default,[],decode,True
1407,attn,,split,"[[B, 1, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, n_h*d_head], [B, 1, n_h*d_head], [B, 1, n_h*d_head]]",[1406],27,attn,,1,transformer.h.27.attn,aten.split.Tensor,[],decode,True
1408,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[1407],27,attn,,1,transformer.h.27.attn,aten.view.default,[],decode,True
1409,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[1408],27,attn,,1,transformer.h.27.attn,aten.transpose.int,[],decode,True
1410,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[1407],27,attn,,1,transformer.h.27.attn,aten.view.default,[],decode,True
1411,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[1410],27,attn,,1,transformer.h.27.attn,aten.transpose.int,[],decode,True
1412,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[1407],27,attn,,1,transformer.h.27.attn,aten.view.default,[],decode,True
1413,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[1412],27,attn,,1,transformer.h.27.attn,aten.transpose.int,[],decode,True
1414,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[1409],27,attn,,1,transformer.h.27.attn,aten.cat.default,[],decode,False
1415,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[1411],27,attn,,1,transformer.h.27.attn,aten.cat.default,[],decode,False
1416,attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[1414],27,attn,,1,transformer.h.27.attn,aten.transpose.int,[],decode,True
1417,attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[1413],27,attn,,1,transformer.h.27.attn,aten.expand.default,[],decode,True
1418,attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[1417],27,attn,,1,transformer.h.27.attn,aten.view.default,[],decode,True
1419,attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[1416],27,attn,,1,transformer.h.27.attn,aten.expand.default,[],decode,True
1420,attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[1419],27,attn,,1,transformer.h.27.attn,aten.view.default,[],decode,True
1421,attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[1418, 1420]",27,attn,,1,transformer.h.27.attn,aten.bmm.default,[],decode,False
1422,attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[1421],27,attn,,1,transformer.h.27.attn,aten._unsafe_view.default,[],decode,True
1423,attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[1422],27,attn,,1,transformer.h.27.attn,aten.mul.Tensor,[],decode,False
1424,attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[25, 1423]",27,attn,,1,transformer.h.27.attn,aten.add.Tensor,[],decode,False
1425,attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[1424],27,attn,,1,transformer.h.27.attn,aten._softmax.default,[],decode,False
1426,attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[1425],27,attn,,1,transformer.h.27.attn,aten.expand.default,[],decode,True
1427,attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[1426],27,attn,,1,transformer.h.27.attn,aten.view.default,[],decode,True
1428,attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[1415],27,attn,,1,transformer.h.27.attn,aten.expand.default,[],decode,True
1429,attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[1428],27,attn,,1,transformer.h.27.attn,aten.view.default,[],decode,True
1430,attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[1427, 1429]",27,attn,,1,transformer.h.27.attn,aten.bmm.default,[],decode,False
1431,attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[1430],27,attn,,1,transformer.h.27.attn,aten._unsafe_view.default,[],decode,True
1432,attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[1431],27,attn,,1,transformer.h.27.attn,aten.transpose.int,[],decode,True
1433,attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[1432],27,attn,,1,transformer.h.27.attn,aten.view.default,[],decode,True
1434,attn,c_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[1433],27,attn,c_proj,2,transformer.h.27.attn.c_proj,aten.view.default,[],decode,True
1435,attn,c_proj,linear,"[[n_h*d_head], [B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",2,"[[B, d_model]]",[1434],27,attn,c_proj,2,transformer.h.27.attn.c_proj,aten.addmm.default,"[transformer.h.27.attn.c_proj.bias, transformer.h.27.attn.c_proj.weight]",decode,False
1436,attn,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[1435],27,attn,c_proj,2,transformer.h.27.attn.c_proj,aten.view.default,[],decode,True
1437,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[1402, 1436]",27,,,0,transformer.h.27,aten.add.Tensor,[],decode,False
1438,ln_2,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[1437],27,ln_2,,1,transformer.h.27.ln_2,aten.native_layer_norm.default,"[transformer.h.27.ln_2.bias, transformer.h.27.ln_2.weight]",decode,False
1439,mlp,c_fc,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[1438],27,mlp,c_fc,2,transformer.h.27.mlp.c_fc,aten.view.default,[],decode,True
1440,mlp,c_fc,linear,"[[d_ff], [B, d_model], [d_model, d_ff]]","[d_model, d_ff]",2,"[[B, d_ff]]",[1439],27,mlp,c_fc,2,transformer.h.27.mlp.c_fc,aten.addmm.default,"[transformer.h.27.mlp.c_fc.bias, transformer.h.27.mlp.c_fc.weight]",decode,False
1441,mlp,c_fc,view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[1440],27,mlp,c_fc,2,transformer.h.27.mlp.c_fc,aten.view.default,[],decode,True
1442,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[1441],27,mlp,act,2,transformer.h.27.mlp.act,aten.mul.Tensor,[],decode,False
1443,mlp,act,pow,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[1441],27,mlp,act,2,transformer.h.27.mlp.act,aten.pow.Tensor_Scalar,[],decode,False
1444,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[1443],27,mlp,act,2,transformer.h.27.mlp.act,aten.mul.Tensor,[],decode,False
1445,mlp,act,elementwise_add,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[1441, 1444]",27,mlp,act,2,transformer.h.27.mlp.act,aten.add.Tensor,[],decode,False
1446,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[1445],27,mlp,act,2,transformer.h.27.mlp.act,aten.mul.Tensor,[],decode,False
1447,mlp,act,tanh,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[1446],27,mlp,act,2,transformer.h.27.mlp.act,aten.tanh.default,[],decode,False
1448,mlp,act,elementwise_add,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[1447],27,mlp,act,2,transformer.h.27.mlp.act,aten.add.Tensor,[],decode,False
1449,mlp,act,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[1442, 1448]",27,mlp,act,2,transformer.h.27.mlp.act,aten.mul.Tensor,[],decode,False
1450,mlp,c_proj,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[1449],27,mlp,c_proj,2,transformer.h.27.mlp.c_proj,aten.view.default,[],decode,True
1451,mlp,c_proj,linear,"[[d_model], [B, d_ff], [d_ff, d_model]]","[d_ff, d_model]",2,"[[B, d_model]]",[1450],27,mlp,c_proj,2,transformer.h.27.mlp.c_proj,aten.addmm.default,"[transformer.h.27.mlp.c_proj.bias, transformer.h.27.mlp.c_proj.weight]",decode,False
1452,mlp,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[1451],27,mlp,c_proj,2,transformer.h.27.mlp.c_proj,aten.view.default,[],decode,True
1453,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[1437, 1452]",27,,,0,transformer.h.27,aten.add.Tensor,[],decode,False
1454,ln_1,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[1453],28,ln_1,,1,transformer.h.28.ln_1,aten.native_layer_norm.default,"[transformer.h.28.ln_1.bias, transformer.h.28.ln_1.weight]",decode,False
1455,attn,c_attn,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[1454],28,attn,c_attn,2,transformer.h.28.attn.c_attn,aten.view.default,[],decode,True
1456,attn,c_attn,linear,"[[(n_h+2*n_kv)*d_head], [B, d_model], [d_model, (n_h+2*n_kv)*d_head]]","[d_model, (n_h+2*n_kv)*d_head]",2,"[[B, (n_h+2*n_kv)*d_head]]",[1455],28,attn,c_attn,2,transformer.h.28.attn.c_attn,aten.addmm.default,"[transformer.h.28.attn.c_attn.bias, transformer.h.28.attn.c_attn.weight]",decode,False
1457,attn,c_attn,view,"[[B, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, (n_h+2*n_kv)*d_head]]",[1456],28,attn,c_attn,2,transformer.h.28.attn.c_attn,aten.view.default,[],decode,True
1458,attn,,split,"[[B, 1, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, n_h*d_head], [B, 1, n_h*d_head], [B, 1, n_h*d_head]]",[1457],28,attn,,1,transformer.h.28.attn,aten.split.Tensor,[],decode,True
1459,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[1458],28,attn,,1,transformer.h.28.attn,aten.view.default,[],decode,True
1460,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[1459],28,attn,,1,transformer.h.28.attn,aten.transpose.int,[],decode,True
1461,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[1458],28,attn,,1,transformer.h.28.attn,aten.view.default,[],decode,True
1462,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[1461],28,attn,,1,transformer.h.28.attn,aten.transpose.int,[],decode,True
1463,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[1458],28,attn,,1,transformer.h.28.attn,aten.view.default,[],decode,True
1464,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[1463],28,attn,,1,transformer.h.28.attn,aten.transpose.int,[],decode,True
1465,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[1460],28,attn,,1,transformer.h.28.attn,aten.cat.default,[],decode,False
1466,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[1462],28,attn,,1,transformer.h.28.attn,aten.cat.default,[],decode,False
1467,attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[1465],28,attn,,1,transformer.h.28.attn,aten.transpose.int,[],decode,True
1468,attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[1464],28,attn,,1,transformer.h.28.attn,aten.expand.default,[],decode,True
1469,attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[1468],28,attn,,1,transformer.h.28.attn,aten.view.default,[],decode,True
1470,attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[1467],28,attn,,1,transformer.h.28.attn,aten.expand.default,[],decode,True
1471,attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[1470],28,attn,,1,transformer.h.28.attn,aten.view.default,[],decode,True
1472,attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[1469, 1471]",28,attn,,1,transformer.h.28.attn,aten.bmm.default,[],decode,False
1473,attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[1472],28,attn,,1,transformer.h.28.attn,aten._unsafe_view.default,[],decode,True
1474,attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[1473],28,attn,,1,transformer.h.28.attn,aten.mul.Tensor,[],decode,False
1475,attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[25, 1474]",28,attn,,1,transformer.h.28.attn,aten.add.Tensor,[],decode,False
1476,attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[1475],28,attn,,1,transformer.h.28.attn,aten._softmax.default,[],decode,False
1477,attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[1476],28,attn,,1,transformer.h.28.attn,aten.expand.default,[],decode,True
1478,attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[1477],28,attn,,1,transformer.h.28.attn,aten.view.default,[],decode,True
1479,attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[1466],28,attn,,1,transformer.h.28.attn,aten.expand.default,[],decode,True
1480,attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[1479],28,attn,,1,transformer.h.28.attn,aten.view.default,[],decode,True
1481,attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[1478, 1480]",28,attn,,1,transformer.h.28.attn,aten.bmm.default,[],decode,False
1482,attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[1481],28,attn,,1,transformer.h.28.attn,aten._unsafe_view.default,[],decode,True
1483,attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[1482],28,attn,,1,transformer.h.28.attn,aten.transpose.int,[],decode,True
1484,attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[1483],28,attn,,1,transformer.h.28.attn,aten.view.default,[],decode,True
1485,attn,c_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[1484],28,attn,c_proj,2,transformer.h.28.attn.c_proj,aten.view.default,[],decode,True
1486,attn,c_proj,linear,"[[n_h*d_head], [B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",2,"[[B, d_model]]",[1485],28,attn,c_proj,2,transformer.h.28.attn.c_proj,aten.addmm.default,"[transformer.h.28.attn.c_proj.bias, transformer.h.28.attn.c_proj.weight]",decode,False
1487,attn,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[1486],28,attn,c_proj,2,transformer.h.28.attn.c_proj,aten.view.default,[],decode,True
1488,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[1453, 1487]",28,,,0,transformer.h.28,aten.add.Tensor,[],decode,False
1489,ln_2,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[1488],28,ln_2,,1,transformer.h.28.ln_2,aten.native_layer_norm.default,"[transformer.h.28.ln_2.bias, transformer.h.28.ln_2.weight]",decode,False
1490,mlp,c_fc,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[1489],28,mlp,c_fc,2,transformer.h.28.mlp.c_fc,aten.view.default,[],decode,True
1491,mlp,c_fc,linear,"[[d_ff], [B, d_model], [d_model, d_ff]]","[d_model, d_ff]",2,"[[B, d_ff]]",[1490],28,mlp,c_fc,2,transformer.h.28.mlp.c_fc,aten.addmm.default,"[transformer.h.28.mlp.c_fc.bias, transformer.h.28.mlp.c_fc.weight]",decode,False
1492,mlp,c_fc,view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[1491],28,mlp,c_fc,2,transformer.h.28.mlp.c_fc,aten.view.default,[],decode,True
1493,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[1492],28,mlp,act,2,transformer.h.28.mlp.act,aten.mul.Tensor,[],decode,False
1494,mlp,act,pow,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[1492],28,mlp,act,2,transformer.h.28.mlp.act,aten.pow.Tensor_Scalar,[],decode,False
1495,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[1494],28,mlp,act,2,transformer.h.28.mlp.act,aten.mul.Tensor,[],decode,False
1496,mlp,act,elementwise_add,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[1492, 1495]",28,mlp,act,2,transformer.h.28.mlp.act,aten.add.Tensor,[],decode,False
1497,mlp,act,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[1496],28,mlp,act,2,transformer.h.28.mlp.act,aten.mul.Tensor,[],decode,False
1498,mlp,act,tanh,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[1497],28,mlp,act,2,transformer.h.28.mlp.act,aten.tanh.default,[],decode,False
1499,mlp,act,elementwise_add,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[1498],28,mlp,act,2,transformer.h.28.mlp.act,aten.add.Tensor,[],decode,False
1500,mlp,act,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[1493, 1499]",28,mlp,act,2,transformer.h.28.mlp.act,aten.mul.Tensor,[],decode,False
1501,mlp,c_proj,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[1500],28,mlp,c_proj,2,transformer.h.28.mlp.c_proj,aten.view.default,[],decode,True
1502,mlp,c_proj,linear,"[[d_model], [B, d_ff], [d_ff, d_model]]","[d_ff, d_model]",2,"[[B, d_model]]",[1501],28,mlp,c_proj,2,transformer.h.28.mlp.c_proj,aten.addmm.default,"[transformer.h.28.mlp.c_proj.bias, transformer.h.28.mlp.c_proj.weight]",decode,False
1503,mlp,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[1502],28,mlp,c_proj,2,transformer.h.28.mlp.c_proj,aten.view.default,[],decode,True
1504,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[1488, 1503]",28,,,0,transformer.h.28,aten.add.Tensor,[],decode,False
1505,ln_1,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[1504],29,ln_1,,1,transformer.h.29.ln_1,aten.native_layer_norm.default,"[transformer.h.29.ln_1.bias, transformer.h.29.ln_1.weight]",decode,False
1506,attn,c_attn,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[1505],29,attn,c_attn,2,transformer.h.29.attn.c_attn,aten.view.default,[],decode,True
1507,attn,c_attn,linear,"[[(n_h+2*n_kv)*d_head], [B, d_model], [d_model, (n_h+2*n_kv)*d_head]]","[d_model, (n_h+2*n_kv)*d_head]",2,"[[B, (n_h+2*n_kv)*d_head]]",[1506],29,attn,c_attn,2,transformer.h.29.attn.c_attn,aten.addmm.default,"[transformer.h.29.attn.c_attn.bias, transformer.h.29.attn.c_attn.weight]",decode,False
1508,attn,c_attn,view,"[[B, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, (n_h+2*n_kv)*d_head]]",[1507],29,attn,c_attn,2,transformer.h.29.attn.c_attn,aten.view.default,[],decode,True
1509,attn,,split,"[[B, 1, (n_h+2*n_kv)*d_head]]",,,"[[B, 1, n_h*d_head], [B, 1, n_h*d_head], [B, 1, n_h*d_head]]",[1508],29,attn,,1,transformer.h.29.attn,aten.split.Tensor,[],decode,True
1510,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[1509],29,attn,,1,transformer.h.29.attn,aten.view.default,[],decode,True
1511,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[1510],29,attn,,1,transformer.h.29.attn,aten.transpose.int,[],decode,True
1512,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[1509],29,attn,,1,transformer.h.29.attn,aten.view.default,[],decode,True
1513,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[1512],29,attn,,1,transformer.h.29.attn,aten.transpose.int,[],decode,True
1514,attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[1509],29,attn,,1,transformer.h.29.attn,aten.view.default,[],decode,True
1515,attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[1514],29,attn,,1,transformer.h.29.attn,aten.transpose.int,[],decode,True
1516,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[1511],29,attn,,1,transformer.h.29.attn,aten.cat.default,[],decode,False
1517,attn,,concat,"[[B, n_h, T, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[1513],29,attn,,1,transformer.h.29.attn,aten.cat.default,[],decode,False
1518,attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[1516],29,attn,,1,transformer.h.29.attn,aten.transpose.int,[],decode,True
1519,attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[1515],29,attn,,1,transformer.h.29.attn,aten.expand.default,[],decode,True
1520,attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[1519],29,attn,,1,transformer.h.29.attn,aten.view.default,[],decode,True
1521,attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[1518],29,attn,,1,transformer.h.29.attn,aten.expand.default,[],decode,True
1522,attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[1521],29,attn,,1,transformer.h.29.attn,aten.view.default,[],decode,True
1523,attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[1520, 1522]",29,attn,,1,transformer.h.29.attn,aten.bmm.default,[],decode,False
1524,attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[1523],29,attn,,1,transformer.h.29.attn,aten._unsafe_view.default,[],decode,True
1525,attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[1524],29,attn,,1,transformer.h.29.attn,aten.mul.Tensor,[],decode,False
1526,attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[25, 1525]",29,attn,,1,transformer.h.29.attn,aten.add.Tensor,[],decode,False
1527,attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[1526],29,attn,,1,transformer.h.29.attn,aten._softmax.default,[],decode,False
1528,attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[1527],29,attn,,1,transformer.h.29.attn,aten.expand.default,[],decode,True
1529,attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[1528],29,attn,,1,transformer.h.29.attn,aten.view.default,[],decode,True
1530,attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[1517],29,attn,,1,transformer.h.29.attn,aten.expand.default,[],decode,True
1531,attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[1530],29,attn,,1,transformer.h.29.attn,aten.view.default,[],decode,True
1532,attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[1529, 1531]",29,attn,,1,transformer.h.29.attn,aten.bmm.default,[],decode,False
1533,attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[1532],29,attn,,1,transformer.h.29.attn,aten._unsafe_view.default,[],decode,True
1534,attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[1533],29,attn,,1,transformer.h.29.attn,aten.transpose.int,[],decode,True
1535,attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[1534],29,attn,,1,transformer.h.29.attn,aten.view.default,[],decode,True
1536,attn,c_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[1535],29,attn,c_proj,2,transformer.h.29.attn.c_proj,aten.view.default,[],decode,True
1537,attn,c_proj,linear,"[[n_h*d_head], [B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",2,"[[B, d_model]]",[1536],29,attn,c_proj,2,transformer.h.29.attn.c_proj,aten.addmm.default,"[transformer.h.29.attn.c_proj.bias, transformer.h.29.attn.c_proj.weight]",decode,False
1538,attn,c_proj,view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[1537],29,attn,c_proj,2,transformer.h.29.attn.c_proj,aten.view.default,[],decode,True
1539,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[1504, 1538]",29,,,0,transformer.h.29,aten.add.Tensor,[],decode,False
1540,ln_2,,layernorm,"[[B, 1, d_model], [d_model], [d_model]]",,,"[[B, 1, d_model], [B, 1, 1], [B, 1, 1]]",[1539],29,ln_2,,1,transformer.h.29.ln_2,aten.native_layer_norm.default,"[transformer.h.29.ln_2.bias, transformer.h.29.ln_2.weight]",decode,False
1541,mlp,c_fc,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[1540],29,mlp,c_fc,2,transformer.h.29.mlp.c_fc,aten.view.default,[],decode,True
1542,mlp,c_fc,linear,"[[d_ff], [B, d_model], [d_model, d_ff]]","[d_model, d_ff]",2,"[[B, d_ff]]",[1541],29,mlp,c_fc,2,transformer.h.29.mlp.c_fc,aten.addmm.default,"[transformer.h.29.mlp.c_fc.bias, transformer.h.29.mlp.c_fc.weight]",decode,False
