op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
4445,mamba,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[4433],23,mamba,,1,model.layers.23.mamba,aten.mul.Tensor,[],decode,False
4446,mamba,,elementwise_add,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]","[4444, 4445]",23,mamba,,1,model.layers.23.mamba,aten.add.Tensor,[],decode,False
4447,mamba,,copy_,"[[B, n_h_ssm, d_head_ssm, d_state], [B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[4446],23,mamba,,1,model.layers.23.mamba,aten.copy_.default,[],decode,True
4448,mamba,,view,"[[B, d_state]]",,,"[[B, 1, d_state]]",[4415],23,mamba,,1,model.layers.23.mamba,aten.view.default,[],decode,True
4449,mamba,,unsqueeze,"[[B, 1, d_state]]",,,"[[B, 1, 1, d_state]]",[4448],23,mamba,,1,model.layers.23.mamba,aten.unsqueeze.default,[],decode,True
4450,mamba,,expand,"[[B, 1, 1, d_state]]",,,"[[B, 1, n_h_ssm, d_state]]",[4449],23,mamba,,1,model.layers.23.mamba,aten.expand.default,[],decode,True
4451,mamba,,clone,"[[B, 1, n_h_ssm, d_state]]",,,"[[B, 1, n_h_ssm, d_state]]",[4450],23,mamba,,1,model.layers.23.mamba,aten.clone.default,[],decode,True
4452,mamba,,view,"[[B, 1, n_h_ssm, d_state]]",,,"[[B, n_h_ssm, d_state]]",[4451],23,mamba,,1,model.layers.23.mamba,aten.view.default,[],decode,True
4453,mamba,,_to_copy,"[[B, n_h_ssm, d_head_ssm, d_state]]",,,"[[B, n_h_ssm, d_head_ssm, d_state]]",[4447],23,mamba,,1,model.layers.23.mamba,aten._to_copy.default,[],decode,True
4454,mamba,,view,"[[B, n_h_ssm, d_head_ssm, d_state]]",,,"[[n_h_ssm, d_head_ssm, d_state]]",[4453],23,mamba,,1,model.layers.23.mamba,aten.view.default,[],decode,True
4455,mamba,,view,"[[B, n_h_ssm, d_state]]",,,"[[n_h_ssm, d_state, B]]",[4452],23,mamba,,1,model.layers.23.mamba,aten.view.default,[],decode,True
4456,mamba,,batched_matmul,"[[n_h_ssm, d_head_ssm, d_state], [n_h_ssm, d_state, B]]",,,"[[n_h_ssm, d_head_ssm, B]]","[4454, 4455]",23,mamba,,1,model.layers.23.mamba,aten.bmm.default,[],decode,False
4457,mamba,,view,"[[n_h_ssm, d_head_ssm, B]]",,,"[[B, n_h_ssm, d_head_ssm]]",[4456],23,mamba,,1,model.layers.23.mamba,aten.view.default,[],decode,True
4458,mamba,,unsqueeze,[[n_h_ssm]],,,"[[n_h_ssm, B]]",[],23,mamba,,1,model.layers.23.mamba,aten.unsqueeze.default,[model.layers.23.mamba.D],decode,True
4459,mamba,,expand,"[[n_h_ssm, B]]",,,"[[n_h_ssm, d_head_ssm]]",[4458],23,mamba,,1,model.layers.23.mamba,aten.expand.default,[],decode,True
4460,mamba,,elementwise_mul,"[[B, n_h_ssm, d_head_ssm], [n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]","[4442, 4459]",23,mamba,,1,model.layers.23.mamba,aten.mul.Tensor,[],decode,False
4461,mamba,,elementwise_add,"[[B, n_h_ssm, d_head_ssm], [B, n_h_ssm, d_head_ssm]]",,,"[[B, n_h_ssm, d_head_ssm]]","[4457, 4460]",23,mamba,,1,model.layers.23.mamba,aten.add.Tensor,[],decode,False
4462,mamba,,view,"[[B, n_h_ssm, d_head_ssm]]",,,"[[B, d_inner]]",[4461],23,mamba,,1,model.layers.23.mamba,aten.view.default,[],decode,True
4463,mamba,,unsqueeze,"[[B, d_inner]]",,,"[[B, 1, d_inner]]",[4462],23,mamba,,1,model.layers.23.mamba,aten.unsqueeze.default,[],decode,True
4464,mamba,norm,_to_copy,"[[B, 1, d_inner]]",,,"[[B, 1, d_inner]]",[4404],23,mamba,norm,2,model.layers.23.mamba.norm,aten._to_copy.default,[],decode,True
4465,mamba,norm,silu,"[[B, 1, d_inner]]",,,"[[B, 1, d_inner]]",[4464],23,mamba,norm,2,model.layers.23.mamba.norm,aten.silu.default,[],decode,False
4466,mamba,norm,elementwise_mul,"[[B, 1, d_inner], [B, 1, d_inner]]",,,"[[B, 1, d_inner]]","[4463, 4465]",23,mamba,norm,2,model.layers.23.mamba.norm,aten.mul.Tensor,[],decode,False
4467,mamba,norm,view,"[[B, 1, d_inner]]",,,"[[B, 1, 1, d_inner]]",[4466],23,mamba,norm,2,model.layers.23.mamba.norm,aten.view.default,[],decode,True
4468,mamba,norm,pow,"[[B, 1, 1, d_inner]]",,,"[[B, 1, 1, d_inner]]",[4467],23,mamba,norm,2,model.layers.23.mamba.norm,aten.pow.Tensor_Scalar,[],decode,False
4469,mamba,norm,mean,"[[B, 1, 1, d_inner]]",,,"[[B, 1, 1, 1]]",[4468],23,mamba,norm,2,model.layers.23.mamba.norm,aten.mean.dim,[],decode,False
4470,mamba,norm,elementwise_add,"[[B, 1, 1, 1]]",,,"[[B, 1, 1, 1]]",[4469],23,mamba,norm,2,model.layers.23.mamba.norm,aten.add.Tensor,[],decode,False
4471,mamba,norm,rsqrt,"[[B, 1, 1, 1]]",,,"[[B, 1, 1, 1]]",[4470],23,mamba,norm,2,model.layers.23.mamba.norm,aten.rsqrt.default,[],decode,False
4472,mamba,norm,elementwise_mul,"[[B, 1, 1, d_inner], [B, 1, 1, 1]]",,,"[[B, 1, 1, d_inner]]","[4467, 4471]",23,mamba,norm,2,model.layers.23.mamba.norm,aten.mul.Tensor,[],decode,False
4473,mamba,norm,view,[[d_inner]],,,"[[B, d_inner]]",[],23,mamba,norm,2,model.layers.23.mamba.norm,aten.view.default,[model.layers.23.mamba.norm.weight],decode,True
4474,mamba,norm,elementwise_mul,"[[B, d_inner], [B, 1, 1, d_inner]]",,,"[[B, 1, 1, d_inner]]","[4472, 4473]",23,mamba,norm,2,model.layers.23.mamba.norm,aten.mul.Tensor,[model.layers.23.mamba.norm.weight],decode,False
4475,mamba,norm,view,"[[B, 1, 1, d_inner]]",,,"[[B, 1, d_inner]]",[4474],23,mamba,norm,2,model.layers.23.mamba.norm,aten.view.default,[],decode,True
4476,mamba,norm,squeeze,"[[B, 1, d_inner]]",,,"[[B, d_inner]]",[4475],23,mamba,norm,2,model.layers.23.mamba.norm,aten.squeeze.dim,[],decode,True
4477,mamba,norm,_to_copy,"[[B, d_inner]]",,,"[[B, d_inner]]",[4476],23,mamba,norm,2,model.layers.23.mamba.norm,aten._to_copy.default,[],decode,True
4478,mamba,out_proj,t,"[[d_inner, d_inner]]","[d_inner, d_inner]",0,"[[d_inner, d_inner]]",[],23,mamba,out_proj,2,model.layers.23.mamba.out_proj,aten.t.default,[model.layers.23.mamba.out_proj.weight],decode,True
4479,mamba,out_proj,matmul,"[[B, d_inner], [d_inner, d_inner]]","[d_inner, d_inner]",1,"[[B, d_inner]]","[4477, 4478]",23,mamba,out_proj,2,model.layers.23.mamba.out_proj,aten.mm.default,[model.layers.23.mamba.out_proj.weight],decode,False
4480,,,elementwise_mul,"[[B, d_inner]]",,,"[[B, d_inner]]",[4479],23,,,0,model.layers.23,aten.mul.Tensor,[],decode,False
4481,,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4397],23,,,0,model.layers.23,aten.mul.Tensor,[],decode,False
4482,self_attn,q_proj,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],23,self_attn,q_proj,2,model.layers.23.self_attn.q_proj,aten.t.default,[model.layers.23.self_attn.q_proj.weight],decode,True
4483,self_attn,q_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[4481],23,self_attn,q_proj,2,model.layers.23.self_attn.q_proj,aten.view.default,[],decode,True
4484,self_attn,q_proj,matmul,"[[B, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[B, n_h*d_head]]","[4482, 4483]",23,self_attn,q_proj,2,model.layers.23.self_attn.q_proj,aten.mm.default,[model.layers.23.self_attn.q_proj.weight],decode,False
4485,self_attn,q_proj,_unsafe_view,"[[B, n_h*d_head]]",,,"[[B, 1, n_h*d_head]]",[4484],23,self_attn,q_proj,2,model.layers.23.self_attn.q_proj,aten._unsafe_view.default,[],decode,True
4486,self_attn,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[4485],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
4487,self_attn,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[4486],23,self_attn,,1,model.layers.23.self_attn,aten.transpose.int,[],decode,True
4488,self_attn,k_proj,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],23,self_attn,k_proj,2,model.layers.23.self_attn.k_proj,aten.t.default,[model.layers.23.self_attn.k_proj.weight],decode,True
4489,self_attn,k_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[4481],23,self_attn,k_proj,2,model.layers.23.self_attn.k_proj,aten.view.default,[],decode,True
4490,self_attn,k_proj,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[4488, 4489]",23,self_attn,k_proj,2,model.layers.23.self_attn.k_proj,aten.mm.default,[model.layers.23.self_attn.k_proj.weight],decode,False
4491,self_attn,k_proj,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[4490],23,self_attn,k_proj,2,model.layers.23.self_attn.k_proj,aten._unsafe_view.default,[],decode,True
4492,self_attn,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[4491],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
4493,self_attn,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[4492],23,self_attn,,1,model.layers.23.self_attn,aten.transpose.int,[],decode,True
4494,self_attn,,elementwise_mul,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]",[4493],23,self_attn,,1,model.layers.23.self_attn,aten.mul.Tensor,[],decode,False
4495,self_attn,v_proj,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],23,self_attn,v_proj,2,model.layers.23.self_attn.v_proj,aten.t.default,[model.layers.23.self_attn.v_proj.weight],decode,True
4496,self_attn,v_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[4481],23,self_attn,v_proj,2,model.layers.23.self_attn.v_proj,aten.view.default,[],decode,True
4497,self_attn,v_proj,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[4495, 4496]",23,self_attn,v_proj,2,model.layers.23.self_attn.v_proj,aten.mm.default,[model.layers.23.self_attn.v_proj.weight],decode,False
4498,self_attn,v_proj,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[4497],23,self_attn,v_proj,2,model.layers.23.self_attn.v_proj,aten._unsafe_view.default,[],decode,True
4499,self_attn,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[4498],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
4500,self_attn,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[4499],23,self_attn,,1,model.layers.23.self_attn,aten.transpose.int,[],decode,True
4501,self_attn,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[41],23,self_attn,,1,model.layers.23.self_attn,aten.unsqueeze.default,[],decode,True
4502,self_attn,,unsqueeze,"[[B, 1, d_head]]",,,"[[B, 1, 1, d_head]]",[42],23,self_attn,,1,model.layers.23.self_attn,aten.unsqueeze.default,[],decode,True
4503,self_attn,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[4487, 4501]",23,self_attn,,1,model.layers.23.self_attn,aten.mul.Tensor,[],decode,False
4504,self_attn,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[4487],23,self_attn,,1,model.layers.23.self_attn,aten.slice.Tensor,[],decode,True
4505,self_attn,,slice,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head/2]]",[4487],23,self_attn,,1,model.layers.23.self_attn,aten.slice.Tensor,[],decode,True
4506,self_attn,,neg,"[[B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head/2]]",[4505],23,self_attn,,1,model.layers.23.self_attn,aten.neg.default,[],decode,False
4507,self_attn,,concat,"[[B, n_h, 1, d_head/2], [B, n_h, 1, d_head/2]]",,,"[[B, n_h, 1, d_head]]","[4504, 4506]",23,self_attn,,1,model.layers.23.self_attn,aten.cat.default,[],decode,False
4508,self_attn,,elementwise_mul,"[[B, n_h, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[4502, 4507]",23,self_attn,,1,model.layers.23.self_attn,aten.mul.Tensor,[],decode,False
4509,self_attn,,elementwise_add,"[[B, n_h, 1, d_head], [B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]","[4503, 4508]",23,self_attn,,1,model.layers.23.self_attn,aten.add.Tensor,[],decode,False
4510,self_attn,,elementwise_mul,"[[B, n_kv, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[4494, 4501]",23,self_attn,,1,model.layers.23.self_attn,aten.mul.Tensor,[],decode,False
4511,self_attn,,slice,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head/2]]",[4494],23,self_attn,,1,model.layers.23.self_attn,aten.slice.Tensor,[],decode,True
4512,self_attn,,slice,"[[B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head/2]]",[4494],23,self_attn,,1,model.layers.23.self_attn,aten.slice.Tensor,[],decode,True
4513,self_attn,,neg,"[[B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head/2]]",[4512],23,self_attn,,1,model.layers.23.self_attn,aten.neg.default,[],decode,False
4514,self_attn,,concat,"[[B, n_kv, 1, d_head/2], [B, n_kv, 1, d_head/2]]",,,"[[B, n_kv, 1, d_head]]","[4511, 4513]",23,self_attn,,1,model.layers.23.self_attn,aten.cat.default,[],decode,False
4515,self_attn,,elementwise_mul,"[[B, n_kv, 1, d_head], [B, 1, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[4502, 4514]",23,self_attn,,1,model.layers.23.self_attn,aten.mul.Tensor,[],decode,False
4516,self_attn,,elementwise_add,"[[B, n_kv, 1, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, 1, d_head]]","[4510, 4515]",23,self_attn,,1,model.layers.23.self_attn,aten.add.Tensor,[],decode,False
4517,self_attn,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[4516],23,self_attn,,1,model.layers.23.self_attn,aten.cat.default,[],decode,False
4518,self_attn,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[4500],23,self_attn,,1,model.layers.23.self_attn,aten.cat.default,[],decode,False
4519,self_attn,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[4517],23,self_attn,,1,model.layers.23.self_attn,aten.unsqueeze.default,[],decode,True
4520,self_attn,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[4519],23,self_attn,,1,model.layers.23.self_attn,aten.expand.default,[],decode,True
4521,self_attn,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[4520],23,self_attn,,1,model.layers.23.self_attn,aten.clone.default,[],decode,True
4522,self_attn,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[4521],23,self_attn,,1,model.layers.23.self_attn,aten._unsafe_view.default,[],decode,True
4523,self_attn,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[4518],23,self_attn,,1,model.layers.23.self_attn,aten.unsqueeze.default,[],decode,True
4524,self_attn,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[4523],23,self_attn,,1,model.layers.23.self_attn,aten.expand.default,[],decode,True
4525,self_attn,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[4524],23,self_attn,,1,model.layers.23.self_attn,aten.clone.default,[],decode,True
4526,self_attn,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[4525],23,self_attn,,1,model.layers.23.self_attn,aten._unsafe_view.default,[],decode,True
4527,self_attn,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[4522],23,self_attn,,1,model.layers.23.self_attn,aten.transpose.int,[],decode,True
4528,self_attn,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[4509],23,self_attn,,1,model.layers.23.self_attn,aten.expand.default,[],decode,True
4529,self_attn,,view,"[[B, n_h, 1, d_head]]",,,"[[n_h, B, d_head]]",[4528],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
4530,self_attn,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[4527],23,self_attn,,1,model.layers.23.self_attn,aten.expand.default,[],decode,True
4531,self_attn,,view,"[[B, n_h, d_head, T+1]]",,,"[[n_h, d_head, T+1]]",[4530],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
4532,self_attn,,batched_matmul,"[[n_h, B, d_head], [n_h, d_head, T+1]]",,,"[[n_h, B, T+1]]","[4529, 4531]",23,self_attn,,1,model.layers.23.self_attn,aten.bmm.default,[],decode,False
4533,self_attn,,_unsafe_view,"[[n_h, B, T+1]]",,,"[[B, n_h, 1, T+1]]",[4532],23,self_attn,,1,model.layers.23.self_attn,aten._unsafe_view.default,[],decode,True
4534,self_attn,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4533],23,self_attn,,1,model.layers.23.self_attn,aten.mul.Tensor,[],decode,False
4535,self_attn,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[23, 4534]",23,self_attn,,1,model.layers.23.self_attn,aten.add.Tensor,[],decode,False
4536,self_attn,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4535],23,self_attn,,1,model.layers.23.self_attn,aten._to_copy.default,[],decode,True
4537,self_attn,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4536],23,self_attn,,1,model.layers.23.self_attn,aten._softmax.default,[],decode,False
4538,self_attn,,_to_copy,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4537],23,self_attn,,1,model.layers.23.self_attn,aten._to_copy.default,[],decode,True
4539,self_attn,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[4538],23,self_attn,,1,model.layers.23.self_attn,aten.expand.default,[],decode,True
4540,self_attn,,view,"[[B, n_h, 1, T+1]]",,,"[[n_h, B, T+1]]",[4539],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
4541,self_attn,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[4526],23,self_attn,,1,model.layers.23.self_attn,aten.expand.default,[],decode,True
4542,self_attn,,view,"[[B, n_h, T+1, d_head]]",,,"[[n_h, T+1, d_head]]",[4541],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
4543,self_attn,,batched_matmul,"[[n_h, B, T+1], [n_h, T+1, d_head]]",,,"[[n_h, B, d_head]]","[4540, 4542]",23,self_attn,,1,model.layers.23.self_attn,aten.bmm.default,[],decode,False
4544,self_attn,,_unsafe_view,"[[n_h, B, d_head]]",,,"[[B, n_h, 1, d_head]]",[4543],23,self_attn,,1,model.layers.23.self_attn,aten._unsafe_view.default,[],decode,True
4545,self_attn,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[4544],23,self_attn,,1,model.layers.23.self_attn,aten.transpose.int,[],decode,True
4546,self_attn,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[4545],23,self_attn,,1,model.layers.23.self_attn,aten.view.default,[],decode,True
4547,self_attn,o_proj,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],23,self_attn,o_proj,2,model.layers.23.self_attn.o_proj,aten.t.default,[model.layers.23.self_attn.o_proj.weight],decode,True
4548,self_attn,o_proj,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[4546],23,self_attn,o_proj,2,model.layers.23.self_attn.o_proj,aten.view.default,[],decode,True
4549,self_attn,o_proj,matmul,"[[B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B, d_model]]","[4547, 4548]",23,self_attn,o_proj,2,model.layers.23.self_attn.o_proj,aten.mm.default,[model.layers.23.self_attn.o_proj.weight],decode,False
4550,self_attn,o_proj,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[4549],23,self_attn,o_proj,2,model.layers.23.self_attn.o_proj,aten._unsafe_view.default,[],decode,True
4551,,,elementwise_mul,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4550],23,,,0,model.layers.23,aten.mul.Tensor,[],decode,False
4552,,,elementwise_add,"[[B, d_inner], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[4480, 4551]",23,,,0,model.layers.23,aten.add.Tensor,[],decode,False
4553,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[4389, 4552]",23,,,0,model.layers.23,aten.add.Tensor,[],decode,False
4554,pre_ff_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4553],23,pre_ff_layernorm,,1,model.layers.23.pre_ff_layernorm,aten._to_copy.default,[],decode,True
4555,pre_ff_layernorm,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4554],23,pre_ff_layernorm,,1,model.layers.23.pre_ff_layernorm,aten.pow.Tensor_Scalar,[],decode,False
4556,pre_ff_layernorm,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[4555],23,pre_ff_layernorm,,1,model.layers.23.pre_ff_layernorm,aten.mean.dim,[],decode,False
4557,pre_ff_layernorm,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[4556],23,pre_ff_layernorm,,1,model.layers.23.pre_ff_layernorm,aten.add.Tensor,[],decode,False
4558,pre_ff_layernorm,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[4557],23,pre_ff_layernorm,,1,model.layers.23.pre_ff_layernorm,aten.rsqrt.default,[],decode,False
4559,pre_ff_layernorm,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[4554, 4558]",23,pre_ff_layernorm,,1,model.layers.23.pre_ff_layernorm,aten.mul.Tensor,[],decode,False
4560,pre_ff_layernorm,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[4559],23,pre_ff_layernorm,,1,model.layers.23.pre_ff_layernorm,aten._to_copy.default,[],decode,True
4561,pre_ff_layernorm,,elementwise_mul,"[[d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]",[4560],23,pre_ff_layernorm,,1,model.layers.23.pre_ff_layernorm,aten.mul.Tensor,[model.layers.23.pre_ff_layernorm.weight],decode,False
4562,feed_forward,up_proj,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],23,feed_forward,up_proj,2,model.layers.23.feed_forward.up_proj,aten.t.default,[model.layers.23.feed_forward.up_proj.weight],decode,True
4563,feed_forward,up_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[4561],23,feed_forward,up_proj,2,model.layers.23.feed_forward.up_proj,aten.view.default,[],decode,True
4564,feed_forward,up_proj,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[4562, 4563]",23,feed_forward,up_proj,2,model.layers.23.feed_forward.up_proj,aten.mm.default,[model.layers.23.feed_forward.up_proj.weight],decode,False
4565,feed_forward,up_proj,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[4564],23,feed_forward,up_proj,2,model.layers.23.feed_forward.up_proj,aten._unsafe_view.default,[],decode,True
4566,feed_forward,gate_proj,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],23,feed_forward,gate_proj,2,model.layers.23.feed_forward.gate_proj,aten.t.default,[model.layers.23.feed_forward.gate_proj.weight],decode,True
4567,feed_forward,gate_proj,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[4561],23,feed_forward,gate_proj,2,model.layers.23.feed_forward.gate_proj,aten.view.default,[],decode,True
4568,feed_forward,gate_proj,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[4566, 4567]",23,feed_forward,gate_proj,2,model.layers.23.feed_forward.gate_proj,aten.mm.default,[model.layers.23.feed_forward.gate_proj.weight],decode,False
4569,feed_forward,gate_proj,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[4568],23,feed_forward,gate_proj,2,model.layers.23.feed_forward.gate_proj,aten._unsafe_view.default,[],decode,True
4570,feed_forward,,elementwise_mul,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[4569],23,feed_forward,,1,model.layers.23.feed_forward,aten.mul.Tensor,[],decode,False
4571,feed_forward,act_fn,silu,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[4570],23,feed_forward,act_fn,2,model.layers.23.feed_forward.act_fn,aten.silu.default,[],decode,False
4572,feed_forward,,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[4565, 4571]",23,feed_forward,,1,model.layers.23.feed_forward,aten.mul.Tensor,[],decode,False
