op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped,caveat
2914,self_attn,k_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],26,self_attn,k_proj,2,model.layers.26.self_attn.k_proj,aten.t.default,[model.layers.26.self_attn.k_proj.weight],decode,True,
2915,self_attn,k_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2908],26,self_attn,k_proj,2,model.layers.26.self_attn.k_proj,aten.view.default,[],decode,True,
2916,self_attn,k_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[2914, 2915]",26,self_attn,k_proj,2,model.layers.26.self_attn.k_proj,aten.mm.default,[model.layers.26.self_attn.k_proj.weight],decode,False,
2917,self_attn,k_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[2916],26,self_attn,k_proj,2,model.layers.26.self_attn.k_proj,aten._unsafe_view.default,[],decode,True,
2918,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[2917],26,self_attn,,1,model.layers.26.self_attn,aten.view.default,[],decode,True,
2919,self_attn,v_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],26,self_attn,v_proj,2,model.layers.26.self_attn.v_proj,aten.t.default,[model.layers.26.self_attn.v_proj.weight],decode,True,
2920,self_attn,v_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2908],26,self_attn,v_proj,2,model.layers.26.self_attn.v_proj,aten.view.default,[],decode,True,
2921,self_attn,v_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[2919, 2920]",26,self_attn,v_proj,2,model.layers.26.self_attn.v_proj,aten.mm.default,[model.layers.26.self_attn.v_proj.weight],decode,False,
2922,self_attn,v_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[2921],26,self_attn,v_proj,2,model.layers.26.self_attn.v_proj,aten._unsafe_view.default,[],decode,True,
2923,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[2922],26,self_attn,,1,model.layers.26.self_attn,aten.view.default,[],decode,True,
2924,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[2923],26,self_attn,,1,model.layers.26.self_attn,aten.transpose.int,[],decode,True,
2925,self_attn,,,_to_copy,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[2913],26,self_attn,,1,model.layers.26.self_attn,aten._to_copy.default,[],decode,True,
2926,self_attn,,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head/2, 2]]",[2925],26,self_attn,,1,model.layers.26.self_attn,aten.view.default,[],decode,True,
2927,self_attn,,,view_as_complex,"[[B, 1, n_h, d_head/2, 2]]",,,"[[B, 1, n_h, d_head/2]]",[2926],26,self_attn,,1,model.layers.26.self_attn,aten.view_as_complex.default,[],decode,True,
2928,self_attn,,,_to_copy,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[2918],26,self_attn,,1,model.layers.26.self_attn,aten._to_copy.default,[],decode,True,
2929,self_attn,,,view,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head/2, 2]]",[2928],26,self_attn,,1,model.layers.26.self_attn,aten.view.default,[],decode,True,
2930,self_attn,,,view_as_complex,"[[B, 1, n_kv, d_head/2, 2]]",,,"[[B, 1, n_kv, d_head/2]]",[2929],26,self_attn,,1,model.layers.26.self_attn,aten.view_as_complex.default,[],decode,True,
2931,self_attn,,,unsqueeze,"[[B, 1, d_head/2]]",,,"[[B, 1, 1, d_head/2]]",[70],26,self_attn,,1,model.layers.26.self_attn,aten.unsqueeze.default,[],decode,True,
2932,self_attn,,,elementwise_mul,"[[B, 1, n_h, d_head/2], [B, 1, 1, d_head/2]]",,,"[[B, 1, n_h, d_head/2]]","[2927, 2931]",26,self_attn,,1,model.layers.26.self_attn,aten.mul.Tensor,[],decode,False,
2933,self_attn,,,view_as_real,"[[B, 1, n_h, d_head/2]]",,,"[[B, 1, n_h, d_head/2, 2]]",[2932],26,self_attn,,1,model.layers.26.self_attn,aten.view_as_real.default,[],decode,True,
2934,self_attn,,,view,"[[B, 1, n_h, d_head/2, 2]]",,,"[[B, 1, n_h, d_head]]",[2933],26,self_attn,,1,model.layers.26.self_attn,aten.view.default,[],decode,True,
2935,self_attn,,,unsqueeze,"[[B, 1, d_head/2]]",,,"[[B, 1, 1, d_head/2]]",[70],26,self_attn,,1,model.layers.26.self_attn,aten.unsqueeze.default,[],decode,True,
2936,self_attn,,,elementwise_mul,"[[B, 1, n_kv, d_head/2], [B, 1, 1, d_head/2]]",,,"[[B, 1, n_kv, d_head/2]]","[2930, 2935]",26,self_attn,,1,model.layers.26.self_attn,aten.mul.Tensor,[],decode,False,
2937,self_attn,,,view_as_real,"[[B, 1, n_kv, d_head/2]]",,,"[[B, 1, n_kv, d_head/2, 2]]",[2936],26,self_attn,,1,model.layers.26.self_attn,aten.view_as_real.default,[],decode,True,
2938,self_attn,,,view,"[[B, 1, n_kv, d_head/2, 2]]",,,"[[B, 1, n_kv, d_head]]",[2937],26,self_attn,,1,model.layers.26.self_attn,aten.view.default,[],decode,True,
2939,self_attn,,,_to_copy,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h, d_head]]",[2934],26,self_attn,,1,model.layers.26.self_attn,aten._to_copy.default,[],decode,True,
2940,self_attn,,,_to_copy,"[[B, 1, n_kv, d_head]]",,,"[[B, 1, n_kv, d_head]]",[2938],26,self_attn,,1,model.layers.26.self_attn,aten._to_copy.default,[],decode,True,
2941,self_attn,,,transpose,"[[B, 1, n_h, d_head]]",,,"[[B, n_h, 1, d_head]]",[2939],26,self_attn,,1,model.layers.26.self_attn,aten.transpose.int,[],decode,True,
2942,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[2940],26,self_attn,,1,model.layers.26.self_attn,aten.transpose.int,[],decode,True,
2943,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[2942],26,self_attn,,1,model.layers.26.self_attn,aten.cat.default,[],decode,False,
2944,self_attn,,,concat,"[[B, n_kv, T, d_head], [B, n_kv, 1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[2924],26,self_attn,,1,model.layers.26.self_attn,aten.cat.default,[],decode,False,
2945,self_attn,,,slice,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[2943],26,self_attn,,1,model.layers.26.self_attn,aten.slice.Tensor,[],decode,True,
2946,self_attn,,,slice,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, T+1, d_head]]",[2944],26,self_attn,,1,model.layers.26.self_attn,aten.slice.Tensor,[],decode,True,
2947,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[2943],26,self_attn,,1,model.layers.26.self_attn,aten.unsqueeze.default,[],decode,True,
2948,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[2947],26,self_attn,,1,model.layers.26.self_attn,aten.expand.default,[],decode,True,
2949,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[2948],26,self_attn,,1,model.layers.26.self_attn,aten.clone.default,[],decode,True,
2950,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2949],26,self_attn,,1,model.layers.26.self_attn,aten._unsafe_view.default,[],decode,True,
2951,self_attn,,,unsqueeze,"[[B, n_kv, T+1, d_head]]",,,"[[B, n_kv, 1, T+1, d_head]]",[2944],26,self_attn,,1,model.layers.26.self_attn,aten.unsqueeze.default,[],decode,True,
2952,self_attn,,,expand,"[[B, n_kv, 1, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[2951],26,self_attn,,1,model.layers.26.self_attn,aten.expand.default,[],decode,True,
2953,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",[2952],26,self_attn,,1,model.layers.26.self_attn,aten.clone.default,[],decode,True,
2954,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2953],26,self_attn,,1,model.layers.26.self_attn,aten._unsafe_view.default,[],decode,True,
2955,self_attn,,,transpose,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, d_head, T+1]]",[2950],26,self_attn,,1,model.layers.26.self_attn,aten.transpose.int,[],decode,True,
2956,self_attn,,,expand,"[[B, n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[2941],26,self_attn,,1,model.layers.26.self_attn,aten.expand.default,[],decode,True,
2957,self_attn,,,view,"[[B, n_h, 1, d_head]]",,,"[[B*n_h, 1, d_head]]",[2956],26,self_attn,,1,model.layers.26.self_attn,aten.view.default,[],decode,True,
2958,self_attn,,,expand,"[[B, n_h, d_head, T+1]]",,,"[[B, n_h, d_head, T+1]]",[2955],26,self_attn,,1,model.layers.26.self_attn,aten.expand.default,[],decode,True,
2959,self_attn,,,view,"[[B, n_h, d_head, T+1]]",,,"[[B*n_h, d_head, T+1]]",[2958],26,self_attn,,1,model.layers.26.self_attn,aten.view.default,[],decode,True,
2960,self_attn,,,batched_matmul,"[[B*n_h, 1, d_head], [B*n_h, d_head, T+1]]",,,"[[B*n_h, 1, T+1]]","[2957, 2959]",26,self_attn,,1,model.layers.26.self_attn,aten.bmm.default,[],decode,False,
2961,self_attn,,,_unsafe_view,"[[B*n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2960],26,self_attn,,1,model.layers.26.self_attn,aten._unsafe_view.default,[],decode,True,
2962,self_attn,,,elementwise_mul,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2961],26,self_attn,,1,model.layers.26.self_attn,aten.mul.Tensor,[],decode,False,
2963,self_attn,,,elementwise_add,"[[B, n_h, 1, T+1], [B, 1, 1, T+1]]",,,"[[B, n_h, 1, T+1]]","[55, 2962]",26,self_attn,,1,model.layers.26.self_attn,aten.add.Tensor,[],decode,False,
2964,self_attn,,,softmax,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2963],26,self_attn,,1,model.layers.26.self_attn,aten._softmax.default,[],decode,False,
2965,self_attn,,,expand,"[[B, n_h, 1, T+1]]",,,"[[B, n_h, 1, T+1]]",[2964],26,self_attn,,1,model.layers.26.self_attn,aten.expand.default,[],decode,True,
2966,self_attn,,,view,"[[B, n_h, 1, T+1]]",,,"[[B*n_h, 1, T+1]]",[2965],26,self_attn,,1,model.layers.26.self_attn,aten.view.default,[],decode,True,
2967,self_attn,,,expand,"[[B, n_h, T+1, d_head]]",,,"[[B, n_h, T+1, d_head]]",[2954],26,self_attn,,1,model.layers.26.self_attn,aten.expand.default,[],decode,True,
2968,self_attn,,,view,"[[B, n_h, T+1, d_head]]",,,"[[B*n_h, T+1, d_head]]",[2967],26,self_attn,,1,model.layers.26.self_attn,aten.view.default,[],decode,True,
2969,self_attn,,,batched_matmul,"[[B*n_h, 1, T+1], [B*n_h, T+1, d_head]]",,,"[[B*n_h, 1, d_head]]","[2966, 2968]",26,self_attn,,1,model.layers.26.self_attn,aten.bmm.default,[],decode,False,
2970,self_attn,,,_unsafe_view,"[[B*n_h, 1, d_head]]",,,"[[B, n_h, 1, d_head]]",[2969],26,self_attn,,1,model.layers.26.self_attn,aten._unsafe_view.default,[],decode,True,
2971,self_attn,,,transpose,"[[B, n_h, 1, d_head]]",,,"[[B, 1, n_h, d_head]]",[2970],26,self_attn,,1,model.layers.26.self_attn,aten.transpose.int,[],decode,True,
2972,self_attn,,,view,"[[B, 1, n_h, d_head]]",,,"[[B, 1, n_h*d_head]]",[2971],26,self_attn,,1,model.layers.26.self_attn,aten.view.default,[],decode,True,
2973,self_attn,o_proj,,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],26,self_attn,o_proj,2,model.layers.26.self_attn.o_proj,aten.t.default,[model.layers.26.self_attn.o_proj.weight],decode,True,
2974,self_attn,o_proj,,view,"[[B, 1, n_h*d_head]]",,,"[[B, n_h*d_head]]",[2972],26,self_attn,o_proj,2,model.layers.26.self_attn.o_proj,aten.view.default,[],decode,True,
2975,self_attn,o_proj,,matmul,"[[B, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B, d_model]]","[2973, 2974]",26,self_attn,o_proj,2,model.layers.26.self_attn.o_proj,aten.mm.default,[model.layers.26.self_attn.o_proj.weight],decode,False,
2976,self_attn,o_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[2975],26,self_attn,o_proj,2,model.layers.26.self_attn.o_proj,aten._unsafe_view.default,[],decode,True,
2977,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[2900, 2976]",26,,,0,model.layers.26,aten.add.Tensor,[],decode,False,
2978,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2977],26,post_attention_layernorm,,1,model.layers.26.post_attention_layernorm,aten._to_copy.default,[],decode,True,
2979,post_attention_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2978],26,post_attention_layernorm,,1,model.layers.26.post_attention_layernorm,aten.pow.Tensor_Scalar,[],decode,False,
2980,post_attention_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[2979],26,post_attention_layernorm,,1,model.layers.26.post_attention_layernorm,aten.mean.dim,[],decode,False,
2981,post_attention_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[2980],26,post_attention_layernorm,,1,model.layers.26.post_attention_layernorm,aten.add.Tensor,[],decode,False,
2982,post_attention_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[2981],26,post_attention_layernorm,,1,model.layers.26.post_attention_layernorm,aten.rsqrt.default,[],decode,False,
2983,post_attention_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[2978, 2982]",26,post_attention_layernorm,,1,model.layers.26.post_attention_layernorm,aten.mul.Tensor,[],decode,False,
2984,post_attention_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2983],26,post_attention_layernorm,,1,model.layers.26.post_attention_layernorm,aten._to_copy.default,[],decode,True,
2985,post_attention_layernorm,,,elementwise_mul,"[[B, 1, d_model], [d_model]]",,,"[[B, 1, d_model]]",[2984],26,post_attention_layernorm,,1,model.layers.26.post_attention_layernorm,aten.mul.Tensor,[model.layers.26.post_attention_layernorm.weight],decode,False,
2986,feed_forward,gate_proj,,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],26,feed_forward,gate_proj,2,model.layers.26.feed_forward.gate_proj,aten.t.default,[model.layers.26.feed_forward.gate_proj.weight],decode,True,
2987,feed_forward,gate_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2985],26,feed_forward,gate_proj,2,model.layers.26.feed_forward.gate_proj,aten.view.default,[],decode,True,
2988,feed_forward,gate_proj,,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[2986, 2987]",26,feed_forward,gate_proj,2,model.layers.26.feed_forward.gate_proj,aten.mm.default,[model.layers.26.feed_forward.gate_proj.weight],decode,False,
2989,feed_forward,gate_proj,,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[2988],26,feed_forward,gate_proj,2,model.layers.26.feed_forward.gate_proj,aten._unsafe_view.default,[],decode,True,
2990,feed_forward,activation_fn,,silu,"[[B, 1, d_ff]]",,,"[[B, 1, d_ff]]",[2989],26,feed_forward,activation_fn,2,model.layers.26.feed_forward.activation_fn,aten.silu.default,[],decode,False,
2991,feed_forward,up_proj,,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],26,feed_forward,up_proj,2,model.layers.26.feed_forward.up_proj,aten.t.default,[model.layers.26.feed_forward.up_proj.weight],decode,True,
2992,feed_forward,up_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[2985],26,feed_forward,up_proj,2,model.layers.26.feed_forward.up_proj,aten.view.default,[],decode,True,
2993,feed_forward,up_proj,,matmul,"[[B, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B, d_ff]]","[2991, 2992]",26,feed_forward,up_proj,2,model.layers.26.feed_forward.up_proj,aten.mm.default,[model.layers.26.feed_forward.up_proj.weight],decode,False,
2994,feed_forward,up_proj,,_unsafe_view,"[[B, d_ff]]",,,"[[B, 1, d_ff]]",[2993],26,feed_forward,up_proj,2,model.layers.26.feed_forward.up_proj,aten._unsafe_view.default,[],decode,True,
2995,feed_forward,,,elementwise_mul,"[[B, 1, d_ff], [B, 1, d_ff]]",,,"[[B, 1, d_ff]]","[2990, 2994]",26,feed_forward,,1,model.layers.26.feed_forward,aten.mul.Tensor,[],decode,False,
2996,feed_forward,down_proj,,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],26,feed_forward,down_proj,2,model.layers.26.feed_forward.down_proj,aten.t.default,[model.layers.26.feed_forward.down_proj.weight],decode,True,
2997,feed_forward,down_proj,,view,"[[B, 1, d_ff]]",,,"[[B, d_ff]]",[2995],26,feed_forward,down_proj,2,model.layers.26.feed_forward.down_proj,aten.view.default,[],decode,True,
2998,feed_forward,down_proj,,matmul,"[[B, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[B, d_model]]","[2996, 2997]",26,feed_forward,down_proj,2,model.layers.26.feed_forward.down_proj,aten.mm.default,[model.layers.26.feed_forward.down_proj.weight],decode,False,
2999,feed_forward,down_proj,,_unsafe_view,"[[B, d_model]]",,,"[[B, 1, d_model]]",[2998],26,feed_forward,down_proj,2,model.layers.26.feed_forward.down_proj,aten._unsafe_view.default,[],decode,True,
3000,,,,view,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[2999],26,,,0,model.layers.26,aten.view.default,[],decode,True,
3001,,,,elementwise_add,"[[B, 1, d_model], [B, 1, d_model]]",,,"[[B, 1, d_model]]","[2977, 3000]",26,,,0,model.layers.26,aten.add.Tensor,[],decode,False,
3002,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[3001],27,input_layernorm,,1,model.layers.27.input_layernorm,aten._to_copy.default,[],decode,True,
3003,input_layernorm,,,pow,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[3002],27,input_layernorm,,1,model.layers.27.input_layernorm,aten.pow.Tensor_Scalar,[],decode,False,
3004,input_layernorm,,,mean,"[[B, 1, d_model]]",,,"[[B, 1, 1]]",[3003],27,input_layernorm,,1,model.layers.27.input_layernorm,aten.mean.dim,[],decode,False,
3005,input_layernorm,,,elementwise_add,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3004],27,input_layernorm,,1,model.layers.27.input_layernorm,aten.add.Tensor,[],decode,False,
3006,input_layernorm,,,rsqrt,"[[B, 1, 1]]",,,"[[B, 1, 1]]",[3005],27,input_layernorm,,1,model.layers.27.input_layernorm,aten.rsqrt.default,[],decode,False,
3007,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [B, 1, 1]]",,,"[[B, 1, d_model]]","[3002, 3006]",27,input_layernorm,,1,model.layers.27.input_layernorm,aten.mul.Tensor,[],decode,False,
3008,input_layernorm,,,_to_copy,"[[B, 1, d_model]]",,,"[[B, 1, d_model]]",[3007],27,input_layernorm,,1,model.layers.27.input_layernorm,aten._to_copy.default,[],decode,True,
3009,input_layernorm,,,elementwise_mul,"[[B, 1, d_model], [d_model]]",,,"[[B, 1, d_model]]",[3008],27,input_layernorm,,1,model.layers.27.input_layernorm,aten.mul.Tensor,[model.layers.27.input_layernorm.weight],decode,False,
3010,self_attn,q_proj,,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],27,self_attn,q_proj,2,model.layers.27.self_attn.q_proj,aten.t.default,[model.layers.27.self_attn.q_proj.weight],decode,True,
3011,self_attn,q_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[3009],27,self_attn,q_proj,2,model.layers.27.self_attn.q_proj,aten.view.default,[],decode,True,
3012,self_attn,q_proj,,matmul,"[[B, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[B, n_h*d_head]]","[3010, 3011]",27,self_attn,q_proj,2,model.layers.27.self_attn.q_proj,aten.mm.default,[model.layers.27.self_attn.q_proj.weight],decode,False,
3013,self_attn,q_proj,,_unsafe_view,"[[B, n_h*d_head]]",,,"[[B, 1, n_h*d_head]]",[3012],27,self_attn,q_proj,2,model.layers.27.self_attn.q_proj,aten._unsafe_view.default,[],decode,True,
3014,self_attn,,,view,"[[B, 1, n_h*d_head]]",,,"[[B, 1, n_h, d_head]]",[3013],27,self_attn,,1,model.layers.27.self_attn,aten.view.default,[],decode,True,
3015,self_attn,k_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],27,self_attn,k_proj,2,model.layers.27.self_attn.k_proj,aten.t.default,[model.layers.27.self_attn.k_proj.weight],decode,True,
3016,self_attn,k_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[3009],27,self_attn,k_proj,2,model.layers.27.self_attn.k_proj,aten.view.default,[],decode,True,
3017,self_attn,k_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[3015, 3016]",27,self_attn,k_proj,2,model.layers.27.self_attn.k_proj,aten.mm.default,[model.layers.27.self_attn.k_proj.weight],decode,False,
3018,self_attn,k_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[3017],27,self_attn,k_proj,2,model.layers.27.self_attn.k_proj,aten._unsafe_view.default,[],decode,True,
3019,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[3018],27,self_attn,,1,model.layers.27.self_attn,aten.view.default,[],decode,True,
3020,self_attn,v_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],27,self_attn,v_proj,2,model.layers.27.self_attn.v_proj,aten.t.default,[model.layers.27.self_attn.v_proj.weight],decode,True,
3021,self_attn,v_proj,,view,"[[B, 1, d_model]]",,,"[[B, d_model]]",[3009],27,self_attn,v_proj,2,model.layers.27.self_attn.v_proj,aten.view.default,[],decode,True,
3022,self_attn,v_proj,,matmul,"[[B, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B, n_kv*d_head]]","[3020, 3021]",27,self_attn,v_proj,2,model.layers.27.self_attn.v_proj,aten.mm.default,[model.layers.27.self_attn.v_proj.weight],decode,False,
3023,self_attn,v_proj,,_unsafe_view,"[[B, n_kv*d_head]]",,,"[[B, 1, n_kv*d_head]]",[3022],27,self_attn,v_proj,2,model.layers.27.self_attn.v_proj,aten._unsafe_view.default,[],decode,True,
3024,self_attn,,,view,"[[B, 1, n_kv*d_head]]",,,"[[B, 1, n_kv, d_head]]",[3023],27,self_attn,,1,model.layers.27.self_attn,aten.view.default,[],decode,True,
3025,self_attn,,,transpose,"[[B, 1, n_kv, d_head]]",,,"[[B, n_kv, 1, d_head]]",[3024],27,self_attn,,1,model.layers.27.self_attn,aten.transpose.int,[],decode,True,
3026,self_attn,,,arange,[],,,[[1]],[],27,self_attn,,1,model.layers.27.self_attn,aten.arange.default,[],decode,True,
3027,self_attn,,,elementwise_add,[[1]],,,[[1]],[3026],27,self_attn,,1,model.layers.27.self_attn,aten.add.Tensor,[],decode,False,
